,DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamId,CountryCode,Position,ClassifiedPosition,GridPosition,Time,Status,Points,RACEYEAR,RACENUMBER,WinnerTime,WinnerDriver,Racepace,IsWinnerFlag,RACE_AirTemp_mean,RACE_AirTemp_min,RACE_AirTemp_max,RACE_Humidity_mean,RACE_Humidity_min,RACE_Humidity_max,RACE_Pressure_mean,RACE_Pressure_min,RACE_Pressure_max,RACE_Rainfall_max,RACE_TrackTemp_mean,RACE_TrackTemp_min,RACE_TrackTemp_max,RACE_WindDirection_mean,RACE_WindSpeed_mean,RACE_WindSpeed_max,RACE_SESSIONTYPE_first,Driver_x,AvgPitStopDuration_ms,TotalPitStops,Driver_y,RACE_AvgTyreLife_HARD,RACE_AvgTyreLife_INTERMEDIATE,RACE_AvgTyreLife_MEDIUM,RACE_AvgTyreLife_SOFT,RACE_AvgTyreLife_UNKNOWN,RACE_AvgTyreLife_WET,RACE_AvgSpeedOnTyre_HARD,RACE_AvgSpeedOnTyre_INTERMEDIATE,RACE_AvgSpeedOnTyre_MEDIUM,RACE_AvgSpeedOnTyre_SOFT,RACE_AvgSpeedOnTyre_UNKNOWN,RACE_AvgSpeedOnTyre_WET,RACE_AvgLapTimeOnTyre_HARD,RACE_AvgLapTimeOnTyre_INTERMEDIATE,RACE_AvgLapTimeOnTyre_MEDIUM,RACE_AvgLapTimeOnTyre_SOFT,RACE_AvgLapTimeOnTyre_UNKNOWN,RACE_AvgLapTimeOnTyre_WET,RACE_Red,RACE_SCDeployed,RACE_VSCDeployed,RACE_Yellow,fast,medium,slow,TotalCorners
45,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,6.0,6,13.0,3701.0,Finished,8.0,2023,3,9158371.0,max_verstappen,0.00040411116780484215,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,NOR,1226605.3333333333,3.0,NOR,24.0,,4.5,2.6666666666666665,,,285.5,,273.85714285714283,194.5,,,83.9023111111111,,103.65757142857144,,,,4,3,1,6,4.0,2.0,8.0,14.0
46,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,7.0,7,10.0,4939.0,Finished,6.0,2023,3,9158371.0,max_verstappen,0.0005392880458762808,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,HUL,1225329.3333333333,3.0,HUL,24.0,,4.5,5.333333333333333,,,287.19565217391306,,265.85714285714283,195.5,,,83.9948,,102.823,,,,4,3,1,6,4.0,2.0,8.0,14.0
47,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,8.0,8,16.0,5382.0,Finished,4.0,2023,3,9158371.0,max_verstappen,0.0005876590935221996,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,PIA,921204.5,4.0,PIA,23.5,,4.5,1.25,,,285.5777777777778,,270.0,210.0,,,84.71684444444445,,103.7522857142857,,,,4,3,1,6,4.0,2.0,8.0,14.0
48,24,G ZHOU,ZHO,zhou,Alfa Romeo,alfa,CHN,9.0,9,17.0,5713.0,Finished,2.0,2023,3,9158371.0,max_verstappen,0.0006238008921018814,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,ZHO,737007.0,5.0,ZHO,27.0,,,1.6,,,287.8235294117647,,,217.5,,,87.02431372549019,,,129.967,,,4,3,1,6,4.0,2.0,8.0,14.0
49,22,Y TSUNODA,TSU,tsunoda,AlphaTauri,alphatauri,JPN,10.0,10,12.0,6052.0,Finished,1.0,2023,3,9158371.0,max_verstappen,0.0006608162084720088,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,TSU,915727.5,4.0,TSU,23.5,,4.5,5.25,,,281.44444444444446,,265.42857142857144,227.0,,,85.35273333333333,,103.52014285714287,,,,4,3,1,6,4.0,2.0,8.0,14.0
50,77,V BOTTAS,BOT,bottas,Alfa Romeo,alfa,FIN,11.0,11,19.0,6513.0,Finished,0.0,2023,3,9158371.0,max_verstappen,0.0007111526711464298,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,BOT,610386.1666666666,6.0,BOT,26.5,,,2.6666666666666665,,,284.86,,,229.0,,,86.87902,,,137.156,,,4,3,1,6,4.0,2.0,8.0,14.0
51,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,12.0,12,5.0,6594.0,Finished,0.0,2023,3,9158371.0,max_verstappen,0.0007199970387746904,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,SAI,923040.0,4.0,SAI,24.5,,4.0,5.333333333333333,,,288.7173913043478,,278.6666666666667,147.0,,,83.41168888888889,,103.336,,,,4,3,1,6,4.0,2.0,8.0,14.0
52,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,13.0,13,9.0,,Finished,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,GAS,901107.0,2.0,GAS,24.0,,,4.1,,,291.0,,,240.0,,,83.54982222222222,,,102.35842857142858,,,4,3,1,6,4.0,2.0,8.0,14.0
53,31,E OCON,OCO,ocon,Alpine,alpine,FRA,14.0,14,11.0,,Finished,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,OCO,611977.0,3.0,OCO,27.5,,,1.3333333333333333,,,287.2307692307692,,,129.0,,,86.052,,,122.304,,,4,3,1,6,4.0,2.0,8.0,14.0
54,21,N DE VRIES,DEV,de_vries,AlphaTauri,alphatauri,NED,15.0,15,15.0,,Finished,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,DEV,439034.0,4.0,DEV,4.5,,19.0,5.25,,,261.85714285714283,,283.69444444444446,273.0,,,103.94714285714288,,86.04708333333333,85.3245,,,4,3,1,6,4.0,2.0,8.0,14.0
55,2,L SARGEANT,SAR,sargeant,Williams,williams,USA,16.0,16,18.0,,Finished,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,SAR,300165.8333333333,6.0,SAR,13.0,,14.03448275862069,2.0,,,287.95454545454544,,290.037037037037,173.0,,,88.3634347826087,,88.09460714285714,,,,4,3,1,6,4.0,2.0,8.0,14.0
56,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,17.0,17,14.0,,Finished,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,MAG,480479.0,2.0,MAG,23.5,,4.0,,,,291.20454545454544,,270.1666666666667,,,,84.18120930232558,,105.97914285714286,,,,4,3,1,6,4.0,2.0,8.0,14.0
57,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,18.0,R,2.0,,Retired,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,RUS,474885.0,2.0,RUS,6.0,,4.0,,,,244.88888888888889,,273.1666666666667,,,,85.503625,,102.87614285714287,,,,4,3,1,6,4.0,2.0,8.0,14.0
58,23,A ALBON,ALB,albon,Williams,williams,THA,19.0,R,8.0,,Retired,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,,,,ALB,,,4.0,,,,,,279.1666666666667,,,,,,102.9735,,,,4,3,1,6,4.0,2.0,8.0,14.0
59,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,20.0,R,7.0,,Retired,0.0,2023,3,9158371.0,max_verstappen,,0,17.449549549549552,16.8,18.1,54.15765765765766,50.0,61.0,1018.3666666666667,1018.0,1018.7,False,30.13963963963964,19.2,35.4,138.07207207207207,1.127027027027027,5.0,R,,,,LEC,,,1.0,,,,,,,,,,,,,,,,4,3,1,6,4.0,2.0,8.0,14.0
60,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,1.0,1,3.0,5562436.0,Finished,25.0,2023,4,5562436.0,perez,1.0,1,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,PER,20484.0,1.0,PER,20.5,,6.0,,,,320.825,,334.6,,,,105.3111052631579,,110.8070909090909,,,,0,1,0,8,9.0,4.0,7.0,20.0
61,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,2.0,2,2.0,2137.0,Finished,18.0,2023,4,5562436.0,perez,0.000384184195557486,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,VER,20749.0,1.0,VER,21.0,,5.5,,,,313.7073170731707,,317.1111111111111,,,,105.35776315789474,,107.9144,,,,0,1,0,8,9.0,4.0,7.0,20.0
62,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,3.0,3,1.0,21217.0,Finished,15.0,2023,4,5562436.0,perez,0.0038143360211245576,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,LEC,20968.0,1.0,LEC,20.5,,6.0,,,,316.075,,318.7,,,,105.86486842105262,,111.27136363636365,,,,0,1,0,8,9.0,4.0,7.0,20.0
63,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,4.0,4,6.0,22024.0,Finished,12.0,2023,4,5562436.0,perez,0.0039594163420487,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,ALO,23156.0,1.0,ALO,20.5,,6.0,,,,324.025,,329.9,,,,105.86826315789475,,112.16781818181818,,,,0,1,0,8,9.0,4.0,7.0,20.0
64,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,5.0,5,4.0,45491.0,Finished,10.0,2023,4,5562436.0,perez,0.00817825139920711,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,SAI,21952.0,1.0,SAI,20.5,,6.0,,,,315.95,,320.9,,,,106.4936052631579,,108.1839,,,,0,1,0,8,9.0,4.0,7.0,20.0
65,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,6.0,6,5.0,46145.0,Finished,8.0,2023,4,5562436.0,perez,0.00829582578568095,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,HAM,20313.0,1.0,HAM,21.5,,5.0,,,,319.0,,330.125,,,,109.08831707317073,,109.06255555555555,,,,0,1,0,8,9.0,4.0,7.0,20.0
66,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,7.0,7,9.0,51617.0,Finished,6.0,2023,4,5562436.0,perez,0.00927956744131528,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,STR,23140.0,1.0,STR,23.5,,6.0,,,,324.65,,333.7,,,,106.63197368421052,,108.6634,,,,0,1,0,8,9.0,4.0,7.0,20.0
67,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,8.0,8,11.0,74240.0,Finished,5.0,2023,4,5562436.0,perez,0.013346670415623658,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,RUS,20898.0,2.0,RUS,19.5,,6.0,1.5,,,325.27027027027026,,322.8,318.0,,,106.8523611111111,,108.981,114.0815,,,0,1,0,8,9.0,4.0,7.0,20.0
68,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,9.0,9,7.0,80376.0,Finished,2.0,2023,4,5562436.0,perez,0.014449784231225312,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,NOR,20359.0,1.0,NOR,21.5,,5.0,,,,323.3333333333333,,318.625,,,,109.85121951219512,,109.50722222222221,,,,0,1,0,8,9.0,4.0,7.0,20.0
69,22,Y TSUNODA,TSU,tsunoda,AlphaTauri,alphatauri,JPN,10.0,10,8.0,83862.0,Finished,1.0,2023,4,5562436.0,perez,0.01507648807105376,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,TSU,20484.0,1.0,TSU,22.0,,4.5,,,,329.5813953488372,,321.0,,,,109.83590476190474,,110.161625,,,,0,1,0,8,9.0,4.0,7.0,20.0
70,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,11.0,11,10.0,86501.0,Finished,0.0,2023,4,5562436.0,perez,0.015550920495984133,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,PIA,20969.0,1.0,PIA,22.0,,4.5,,,,321.5348837209302,,325.0,,,,109.8989761904762,,110.328375,,,,0,1,0,8,9.0,4.0,7.0,20.0
71,23,A ALBON,ALB,albon,Williams,williams,THA,12.0,12,12.0,88623.0,Finished,0.0,2023,4,5562436.0,perez,0.015932408031301394,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,ALB,21078.0,1.0,ALB,22.5,,4.0,,,,327.20454545454544,,325.6666666666667,,,,110.79806818181818,,110.84914285714285,,,,0,1,0,8,9.0,4.0,7.0,20.0
72,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,13.0,13,16.0,89729.0,Finished,0.0,2023,4,5562436.0,perez,0.0161312417796807,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,MAG,30937.0,1.0,MAG,21.0,,5.5,,,,331.2926829268293,,326.55555555555554,,,,109.05795000000003,,111.3893,,,,0,1,0,8,9.0,4.0,7.0,20.0
73,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,14.0,14,17.0,91332.0,Finished,0.0,2023,4,5562436.0,perez,0.016419424870686154,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,GAS,20718.5,2.0,GAS,12.543478260869565,,3.0,,,,324.68888888888887,,329.5,,,,110.7150652173913,,112.175,,,,0,1,0,8,9.0,4.0,7.0,20.0
74,31,E OCON,OCO,ocon,Alpine,alpine,FRA,15.0,15,19.0,97794.0,Finished,0.0,2023,4,5562436.0,perez,0.017581146102175378,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,OCO,20359.0,1.0,OCO,25.5,,,1.0,,,310.6734693877551,,,312.0,,,109.00822916666668,,,121.249,,,0,1,0,8,9.0,4.0,7.0,20.0
75,2,L SARGEANT,SAR,sargeant,Williams,williams,USA,16.0,16,14.0,100943.0,Finished,0.0,2023,4,5562436.0,perez,0.018147264975273424,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,SAR,21062.0,1.0,SAR,22.0,,4.5,,,,323.6279069767442,,337.85714285714283,,,,109.99614285714287,,111.137,,,,0,1,0,8,9.0,4.0,7.0,20.0
76,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,17.0,17,20.0,9937.0,Lapped,0.0,2023,4,5562436.0,perez,0.0017864475204748423,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,HUL,24687.0,1.0,HUL,25.0,,,1.0,,,320.9375,,,310.0,,,109.35448936170211,,,126.546,,,0,1,0,8,9.0,4.0,7.0,20.0
77,77,V BOTTAS,BOT,bottas,Alfa Romeo,alfa,FIN,18.0,18,13.0,19098.0,Lapped,0.0,2023,4,5562436.0,perez,0.0034333878178553425,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,BOT,21489.333333333332,3.0,BOT,9.785714285714286,,7.136363636363637,,,,309.9230769230769,,317.23809523809524,,,,112.12103703703704,,109.16604545454544,,,,0,1,0,8,9.0,4.0,7.0,20.0
78,24,G ZHOU,ZHO,zhou,Alfa Romeo,alfa,CHN,19.0,R,15.0,,Retired,0.0,2023,4,5562436.0,perez,,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,ZHO,22218.0,1.0,ZHO,13.0,,6.0,,,,318.5416666666667,,319.9,,,,110.33745833333332,,110.4761,,,,0,1,0,8,9.0,4.0,7.0,20.0
79,21,N DE VRIES,DEV,de_vries,AlphaTauri,alphatauri,NED,20.0,R,18.0,,Retired,0.0,2023,4,5562436.0,perez,,0,24.860625,23.9,25.6,49.225,46.0,53.0,1008.64625,1008.0,1009.5,False,41.21,34.5,44.8,125.6875,1.0831250000000001,2.2,R,,,,DEV,5.5,,,,,,331.8888888888889,,,,,,110.62700000000001,,,,,,0,1,0,8,9.0,4.0,7.0,20.0
80,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,1.0,1,9.0,5258241.0,Finished,26.0,2023,5,5258241.0,max_verstappen,1.0,1,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,VER,22687.0,1.0,VER,23.0,,6.5,,,,275.79545454545456,,278.25,,,,92.35719999999999,,91.84724999999999,,,,0,0,0,2,5.0,4.0,10.0,19.0
81,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,2.0,2,1.0,5384.0,Finished,18.0,2023,5,5258241.0,max_verstappen,0.0010239165530830556,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,PER,21906.0,1.0,PER,19.0,,10.5,,,,276.4594594594595,,271.57894736842104,,,,91.82548648648648,,93.3041,,,,0,0,0,2,5.0,4.0,10.0,19.0
82,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,3.0,3,2.0,26305.0,Finished,15.0,2023,5,5258241.0,max_verstappen,0.005002623500900777,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,ALO,22688.0,1.0,ALO,18.0,,13.5,,,,275.1515151515151,,271.7826086956522,,,,92.25672727272726,,93.33641666666666,,,,0,0,0,2,5.0,4.0,10.0,19.0
83,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,4.0,4,6.0,33229.0,Finished,12.0,2023,5,5258241.0,max_verstappen,0.0063194136594347805,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,RUS,22329.0,1.0,RUS,20.5,,9.0,,,,274.75,,272.25,,,,92.38065,,93.89670588235293,,,,0,0,0,2,5.0,4.0,10.0,19.0
84,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,5.0,5,3.0,42511.0,Finished,10.0,2023,5,5258241.0,max_verstappen,0.008084642754107314,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,SAI,22281.0,1.0,SAI,20.0,,9.5,,,,274.71794871794873,,275.2352941176471,,,,92.57710256410256,,93.62472222222222,,,,0,0,0,2,5.0,4.0,10.0,19.0
85,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,6.0,6,13.0,51249.0,Finished,8.0,2023,5,5258241.0,max_verstappen,0.00974641519854263,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,HAM,22187.0,1.0,HAM,19.0,,10.5,,,,277.6111111111111,,276.15,,,,93.73056756756755,,92.07294999999999,,,,0,0,0,2,5.0,4.0,10.0,19.0
86,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,7.0,7,7.0,52988.0,Finished,6.0,2023,5,5258241.0,max_verstappen,0.01007713415950315,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,LEC,22047.0,1.0,LEC,20.5,,9.0,,,,275.425,,274.0,,,,92.68765,,94.33664705882353,,,,0,0,0,2,5.0,4.0,10.0,19.0
87,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,8.0,8,5.0,55670.0,Finished,4.0,2023,5,5258241.0,max_verstappen,0.010587190659385905,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,GAS,22453.0,1.0,GAS,21.5,,8.0,,,,273.3809523809524,,270.07142857142856,,,,92.84733333333334,,94.28819999999999,,,,0,0,0,2,5.0,4.0,10.0,19.0
88,31,E OCON,OCO,ocon,Alpine,alpine,FRA,9.0,9,8.0,58123.0,Finished,2.0,2023,5,5258241.0,max_verstappen,0.011053696473782773,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,OCO,21937.0,1.0,OCO,20.0,,9.5,,,,274.0,,275.6111111111111,,,,93.62861538461537,,92.49155555555556,,,,0,0,0,2,5.0,4.0,10.0,19.0
89,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,10.0,10,4.0,62945.0,Finished,1.0,2023,5,5258241.0,max_verstappen,0.01197073317864282,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,MAG,22578.0,1.0,MAG,22.0,,7.5,,,,277.04651162790697,,273.61538461538464,,,,92.95902325581396,,94.56771428571429,,,,0,0,0,2,5.0,4.0,10.0,19.0
90,22,Y TSUNODA,TSU,tsunoda,AlphaTauri,alphatauri,JPN,11.0,11,17.0,64309.0,Finished,0.0,2023,5,5258241.0,max_verstappen,0.012230135514899374,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,TSU,22250.0,1.0,TSU,18.5,,11.0,,,,275.6857142857143,,276.9047619047619,,,,93.86363888888887,,92.54566666666666,,,,0,0,0,2,5.0,4.0,10.0,19.0
91,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,12.0,12,18.0,64754.00000000001,Finished,0.0,2023,5,5258241.0,max_verstappen,0.012314764576214747,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,STR,22594.0,1.0,STR,22.5,,9.0,,,,277.5365853658537,,279.8,,,,93.73480952380953,,92.40886666666665,,,,0,0,0,2,5.0,4.0,10.0,19.0
92,77,V BOTTAS,BOT,bottas,Alfa Romeo,alfa,FIN,13.0,13,10.0,71637.0,Finished,0.0,2023,5,5258241.0,max_verstappen,0.013623757450447783,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,BOT,23234.0,1.0,BOT,21.5,,8.0,,,,274.42857142857144,,273.42857142857144,,,,93.04992857142857,,94.78540000000001,,,,0,0,0,2,5.0,4.0,10.0,19.0
93,23,A ALBON,ALB,albon,Williams,williams,THA,14.0,14,11.0,72861.0,Finished,0.0,2023,5,5258241.0,max_verstappen,0.013856534913481523,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,ALB,22437.0,1.0,ALB,18.0,,11.5,,,,277.48571428571427,,276.8095238095238,,,,92.87425714285713,,94.56831818181819,,,,0,0,0,2,5.0,4.0,10.0,19.0
94,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,15.0,15,12.0,74950.0,Finished,0.0,2023,5,5258241.0,max_verstappen,0.014253816057499076,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,HUL,23219.0,1.0,HUL,17.0,,12.5,,,,276.5,,280.7083333333333,,,,94.06766666666667,,92.87325,,,,0,0,0,2,5.0,4.0,10.0,19.0
95,24,G ZHOU,ZHO,zhou,Alfa Romeo,alfa,CHN,16.0,16,14.0,78440.0,Finished,0.0,2023,5,5258241.0,max_verstappen,0.014917536111410641,0,27.11741935483871,26.6,27.8,59.42580645161291,55.0,62.0,1018.3787096774195,1017.7,1019.0,False,36.689032258064515,32.8,52.5,135.54193548387096,3.970322580645161,7.6,R,ZHO,22750.0,1.0,ZHO,16.0,,13.5,,,,277.3,,274.7307692307692,,,,94.37732258064514,,92.73015384615385,,,,0,0,0,2,5.0,4.0,10.0,19.0
